DEPARTAMENTO,PROVINCIA,SEXO,rango_edad,mes_fallecimiento,cantidad_fallecidos,nivel_intensidad
MADRE DE DIOS,TAMBOPATA,FEMENINO,45-59,5,1,BAJO
MADRE DE DIOS,TAMBOPATA,FEMENINO,45-59,6,3,MEDIO
MADRE DE DIOS,TAMBOPATA,FEMENINO,45-59,7,3,MEDIO
MADRE DE DIOS,TAMBOPATA,FEMENINO,45-59,8,1,BAJO
MADRE DE DIOS,TAMBOPATA,FEMENINO,60-74,4,1,BAJO
MADRE DE DIOS,TAMBOPATA,FEMENINO,60-74,5,1,BAJO
MADRE DE DIOS,TAMBOPATA,FEMENINO,60-74,6,5,ALTO
MADRE DE DIOS,TAMBOPATA,FEMENINO,60-74,7,3,MEDIO
MADRE DE DIOS,TAMBOPATA,FEMENINO,60-74,8,2,MEDIO
MADRE DE DIOS,TAMBOPATA,FEMENINO,75+,6,6,ALTO
MADRE DE DIOS,TAMBOPATA,FEMENINO,75+,8,1,BAJO
MADRE DE DIOS,TAMBOPATA,MASCULINO,30-44,5,1,BAJO
MADRE DE DIOS,TAMBOPATA,MASCULINO,30-44,6,3,MEDIO
MADRE DE DIOS,TAMBOPATA,MASCULINO,30-44,7,3,MEDIO
MADRE DE DIOS,TAMBOPATA,MASCULINO,30-44,8,1,BAJO
MADRE DE DIOS,TAMBOPATA,MASCULINO,45-59,5,2,MEDIO
MADRE DE DIOS,TAMBOPATA,MASCULINO,45-59,6,16,ALTO
MADRE DE DIOS,TAMBOPATA,MASCULINO,45-59,7,5,ALTO
MADRE DE DIOS,TAMBOPATA,MASCULINO,45-59,8,2,MEDIO
MADRE DE DIOS,TAMBOPATA,MASCULINO,60-74,6,20,ALTO
MADRE DE DIOS,TAMBOPATA,MASCULINO,60-74,7,9,ALTO
MADRE DE DIOS,TAMBOPATA,MASCULINO,60-74,8,3,MEDIO
MADRE DE DIOS,TAMBOPATA,MASCULINO,75+,5,2,MEDIO
MADRE DE DIOS,TAMBOPATA,MASCULINO,75+,6,15,ALTO
MADRE DE DIOS,TAMBOPATA,MASCULINO,75+,7,5,ALTO
MADRE DE DIOS,TAMBOPATA,MASCULINO,75+,8,1,BAJO
MOQUEGUA,GENERAL SANCHEZ CERRO,FEMENINO,60-74,7,1,BAJO
MOQUEGUA,GENERAL SANCHEZ CERRO,FEMENINO,60-74,8,1,BAJO
MOQUEGUA,GENERAL SANCHEZ CERRO,MASCULINO,75+,6,2,MEDIO
MOQUEGUA,ILO,FEMENINO,30-44,6,1,BAJO
MOQUEGUA,ILO,FEMENINO,30-44,7,3,MEDIO
MOQUEGUA,ILO,FEMENINO,45-59,6,1,BAJO
MOQUEGUA,ILO,FEMENINO,45-59,7,3,MEDIO
MOQUEGUA,ILO,FEMENINO,45-59,8,1,BAJO
MOQUEGUA,ILO,FEMENINO,60-74,6,5,ALTO
MOQUEGUA,ILO,FEMENINO,60-74,7,8,ALTO
MOQUEGUA,ILO,FEMENINO,60-74,8,4,ALTO
MOQUEGUA,ILO,FEMENINO,75+,6,1,BAJO
MOQUEGUA,ILO,FEMENINO,75+,7,2,MEDIO
MOQUEGUA,ILO,FEMENINO,75+,8,1,BAJO
MOQUEGUA,ILO,MASCULINO,0-17,7,1,BAJO
MOQUEGUA,ILO,MASCULINO,30-44,7,1,BAJO
MOQUEGUA,ILO,MASCULINO,30-44,8,1,BAJO
MOQUEGUA,ILO,MASCULINO,45-59,6,1,BAJO
MOQUEGUA,ILO,MASCULINO,45-59,7,17,ALTO
MOQUEGUA,ILO,MASCULINO,45-59,8,5,ALTO
MOQUEGUA,ILO,MASCULINO,60-74,5,2,MEDIO
MOQUEGUA,ILO,MASCULINO,60-74,6,3,MEDIO
MOQUEGUA,ILO,MASCULINO,60-74,7,12,ALTO
MOQUEGUA,ILO,MASCULINO,60-74,8,8,ALTO
MOQUEGUA,ILO,MASCULINO,75+,5,2,MEDIO
MOQUEGUA,ILO,MASCULINO,75+,6,4,ALTO
MOQUEGUA,ILO,MASCULINO,75+,7,9,ALTO
MOQUEGUA,ILO,MASCULINO,75+,8,3,MEDIO
MOQUEGUA,MARISCAL NIETO,FEMENINO,45-59,7,3,MEDIO
MOQUEGUA,MARISCAL NIETO,FEMENINO,45-59,8,2,MEDIO
MOQUEGUA,MARISCAL NIETO,FEMENINO,60-74,4,1,BAJO
MOQUEGUA,MARISCAL NIETO,FEMENINO,60-74,6,2,MEDIO
MOQUEGUA,MARISCAL NIETO,FEMENINO,60-74,7,5,ALTO
MOQUEGUA,MARISCAL NIETO,FEMENINO,60-74,8,4,ALTO
MOQUEGUA,MARISCAL NIETO,FEMENINO,75+,7,4,ALTO
MOQUEGUA,MARISCAL NIETO,FEMENINO,75+,8,3,MEDIO
MOQUEGUA,MARISCAL NIETO,MASCULINO,30-44,7,1,BAJO
MOQUEGUA,MARISCAL NIETO,MASCULINO,30-44,8,1,BAJO
MOQUEGUA,MARISCAL NIETO,MASCULINO,45-59,6,1,BAJO
MOQUEGUA,MARISCAL NIETO,MASCULINO,45-59,7,7,ALTO
MOQUEGUA,MARISCAL NIETO,MASCULINO,45-59,8,5,ALTO
MOQUEGUA,MARISCAL NIETO,MASCULINO,60-74,6,1,BAJO
MOQUEGUA,MARISCAL NIETO,MASCULINO,60-74,7,14,ALTO
MOQUEGUA,MARISCAL NIETO,MASCULINO,60-74,8,14,ALTO
MOQUEGUA,MARISCAL NIETO,MASCULINO,75+,6,1,BAJO
MOQUEGUA,MARISCAL NIETO,MASCULINO,75+,7,10,ALTO
MOQUEGUA,MARISCAL NIETO,MASCULINO,75+,8,8,ALTO
MOQUEGUA,NO REGISTRADO,FEMENINO,60-74,5,1,BAJO
PASCO,DANIEL ALCIDES CARRION,FEMENINO,60-74,6,2,MEDIO
PASCO,DANIEL ALCIDES CARRION,FEMENINO,60-74,7,1,BAJO
PASCO,DANIEL ALCIDES CARRION,FEMENINO,75+,4,1,BAJO
PASCO,DANIEL ALCIDES CARRION,FEMENINO,75+,6,2,MEDIO
PASCO,DANIEL ALCIDES CARRION,FEMENINO,75+,8,1,BAJO
PASCO,DANIEL ALCIDES CARRION,MASCULINO,30-44,6,1,BAJO
PASCO,DANIEL ALCIDES CARRION,MASCULINO,60-74,7,1,BAJO
PASCO,DANIEL ALCIDES CARRION,MASCULINO,60-74,8,1,BAJO
PASCO,DANIEL ALCIDES CARRION,MASCULINO,75+,7,1,BAJO
PASCO,NO REGISTRADO,FEMENINO,45-59,5,1,BAJO
PASCO,NO REGISTRADO,FEMENINO,75+,5,1,BAJO
PASCO,NO REGISTRADO,MASCULINO,30-44,5,1,BAJO
PASCO,NO REGISTRADO,MASCULINO,75+,5,1,BAJO
PASCO,OXAPAMPA,FEMENINO,0-17,6,1,BAJO
PASCO,OXAPAMPA,FEMENINO,45-59,6,1,BAJO
PASCO,OXAPAMPA,FEMENINO,45-59,7,1,BAJO
PASCO,OXAPAMPA,FEMENINO,45-59,8,1,BAJO
PASCO,OXAPAMPA,FEMENINO,60-74,7,1,BAJO
PASCO,OXAPAMPA,FEMENINO,75+,6,1,BAJO
PASCO,OXAPAMPA,MASCULINO,0-17,8,1,BAJO
PASCO,OXAPAMPA,MASCULINO,45-59,6,1,BAJO
PASCO,OXAPAMPA,MASCULINO,45-59,7,1,BAJO
PASCO,OXAPAMPA,MASCULINO,60-74,7,3,MEDIO
PASCO,OXAPAMPA,MASCULINO,75+,7,1,BAJO
PASCO,OXAPAMPA,MASCULINO,75+,8,2,MEDIO
PASCO,PASCO,FEMENINO,18-29,7,1,BAJO
PASCO,PASCO,FEMENINO,45-59,5,1,BAJO
PASCO,PASCO,FEMENINO,45-59,6,1,BAJO
PASCO,PASCO,FEMENINO,45-59,8,1,BAJO
PASCO,PASCO,FEMENINO,60-74,6,2,MEDIO
PASCO,PASCO,FEMENINO,60-74,7,3,MEDIO
PASCO,PASCO,FEMENINO,60-74,8,2,MEDIO
PASCO,PASCO,FEMENINO,75+,5,2,MEDIO
PASCO,PASCO,FEMENINO,75+,6,3,MEDIO
PASCO,PASCO,MASCULINO,18-29,8,1,BAJO
PASCO,PASCO,MASCULINO,30-44,7,1,BAJO
PASCO,PASCO,MASCULINO,45-59,5,1,BAJO
PASCO,PASCO,MASCULINO,45-59,6,5,ALTO
PASCO,PASCO,MASCULINO,45-59,7,5,ALTO
PASCO,PASCO,MASCULINO,45-59,8,2,MEDIO
PASCO,PASCO,MASCULINO,60-74,6,3,MEDIO
PASCO,PASCO,MASCULINO,60-74,7,7,ALTO
PASCO,PASCO,MASCULINO,60-74,8,2,MEDIO
PASCO,PASCO,MASCULINO,75+,5,1,BAJO
PASCO,PASCO,MASCULINO,75+,6,1,BAJO
PIURA,AYABACA,FEMENINO,45-59,6,1,BAJO
PIURA,AYABACA,FEMENINO,60-74,6,1,BAJO
PIURA,AYABACA,FEMENINO,60-74,8,1,BAJO
PIURA,AYABACA,FEMENINO,75+,5,1,BAJO
PIURA,AYABACA,FEMENINO,75+,6,4,ALTO
PIURA,AYABACA,FEMENINO,75+,7,1,BAJO
PIURA,AYABACA,MASCULINO,0-17,4,1,BAJO
PIURA,AYABACA,MASCULINO,30-44,6,1,BAJO
PIURA,AYABACA,MASCULINO,30-44,7,1,BAJO
PIURA,AYABACA,MASCULINO,45-59,5,1,BAJO
PIURA,AYABACA,MASCULINO,45-59,6,1,BAJO
PIURA,AYABACA,MASCULINO,45-59,8,1,BAJO
PIURA,AYABACA,MASCULINO,60-74,6,4,ALTO
PIURA,AYABACA,MASCULINO,60-74,8,1,BAJO
PIURA,AYABACA,MASCULINO,75+,6,4,ALTO
PIURA,HUANCABAMBA,FEMENINO,60-74,5,1,BAJO
PIURA,HUANCABAMBA,FEMENINO,60-74,8,1,BAJO
PIURA,HUANCABAMBA,FEMENINO,75+,5,2,MEDIO
PIURA,HUANCABAMBA,FEMENINO,75+,7,2,MEDIO
PIURA,HUANCABAMBA,MASCULINO,30-44,5,1,BAJO
PIURA,HUANCABAMBA,MASCULINO,45-59,8,1,BAJO
PIURA,HUANCABAMBA,MASCULINO,60-74,6,3,MEDIO
PIURA,HUANCABAMBA,MASCULINO,60-74,7,2,MEDIO
PIURA,HUANCABAMBA,MASCULINO,75+,6,4,ALTO
PIURA,HUANCABAMBA,MASCULINO,75+,7,1,BAJO
PIURA,MORROPON,FEMENINO,0-17,4,1,BAJO
PIURA,MORROPON,FEMENINO,18-29,5,1,BAJO
PIURA,MORROPON,FEMENINO,30-44,6,2,MEDIO
PIURA,MORROPON,FEMENINO,45-59,5,1,BAJO
PIURA,MORROPON,FEMENINO,45-59,6,6,ALTO
PIURA,MORROPON,FEMENINO,45-59,7,1,BAJO
PIURA,MORROPON,FEMENINO,45-59,8,2,MEDIO
PIURA,MORROPON,FEMENINO,60-74,4,2,MEDIO
PIURA,MORROPON,FEMENINO,60-74,5,8,ALTO
PIURA,MORROPON,FEMENINO,60-74,6,15,ALTO
PIURA,MORROPON,FEMENINO,75+,4,3,MEDIO
PIURA,MORROPON,FEMENINO,75+,5,7,ALTO
PIURA,MORROPON,FEMENINO,75+,6,13,ALTO
PIURA,MORROPON,FEMENINO,75+,8,1,BAJO
PIURA,MORROPON,MASCULINO,30-44,4,1,BAJO
PIURA,MORROPON,MASCULINO,30-44,6,4,ALTO
PIURA,MORROPON,MASCULINO,30-44,7,1,BAJO
PIURA,MORROPON,MASCULINO,45-59,4,2,MEDIO
PIURA,MORROPON,MASCULINO,45-59,5,15,ALTO
PIURA,MORROPON,MASCULINO,45-59,6,9,ALTO
PIURA,MORROPON,MASCULINO,45-59,7,1,BAJO
PIURA,MORROPON,MASCULINO,45-59,8,3,MEDIO
PIURA,MORROPON,MASCULINO,60-74,4,2,MEDIO
PIURA,MORROPON,MASCULINO,60-74,5,20,ALTO
PIURA,MORROPON,MASCULINO,60-74,6,28,ALTO
PIURA,MORROPON,MASCULINO,60-74,7,4,ALTO
PIURA,MORROPON,MASCULINO,60-74,8,2,MEDIO
PIURA,MORROPON,MASCULINO,75+,4,3,MEDIO
PIURA,MORROPON,MASCULINO,75+,5,10,ALTO
PIURA,MORROPON,MASCULINO,75+,6,25,ALTO
PIURA,MORROPON,MASCULINO,75+,7,3,MEDIO
PIURA,MORROPON,MASCULINO,75+,8,1,BAJO
PIURA,NO REGISTRADO,FEMENINO,0-17,5,1,BAJO
PIURA,NO REGISTRADO,FEMENINO,18-29,5,1,BAJO
PIURA,NO REGISTRADO,FEMENINO,30-44,5,2,MEDIO
PIURA,NO REGISTRADO,FEMENINO,45-59,5,3,MEDIO
PIURA,NO REGISTRADO,FEMENINO,60-74,5,3,MEDIO
PIURA,NO REGISTRADO,FEMENINO,75+,5,1,BAJO
PIURA,NO REGISTRADO,MASCULINO,30-44,4,1,BAJO
PIURA,NO REGISTRADO,MASCULINO,30-44,5,2,MEDIO
PIURA,NO REGISTRADO,MASCULINO,45-59,5,3,MEDIO
PIURA,NO REGISTRADO,MASCULINO,60-74,5,16,ALTO
PIURA,NO REGISTRADO,MASCULINO,75+,5,4,ALTO
PIURA,PAITA,FEMENINO,0-17,8,1,BAJO
PIURA,PAITA,FEMENINO,30-44,6,2,MEDIO
PIURA,PAITA,FEMENINO,30-44,7,1,BAJO
PIURA,PAITA,FEMENINO,45-59,4,1,BAJO
PIURA,PAITA,FEMENINO,45-59,5,5,ALTO
PIURA,PAITA,FEMENINO,45-59,6,5,ALTO
PIURA,PAITA,FEMENINO,45-59,7,2,MEDIO
PIURA,PAITA,FEMENINO,45-59,8,1,BAJO
PIURA,PAITA,FEMENINO,60-74,5,11,ALTO
PIURA,PAITA,FEMENINO,60-74,6,11,ALTO
PIURA,PAITA,FEMENINO,60-74,7,3,MEDIO
PIURA,PAITA,FEMENINO,60-74,8,4,ALTO
PIURA,PAITA,FEMENINO,75+,5,5,ALTO
PIURA,PAITA,FEMENINO,75+,6,8,ALTO
PIURA,PAITA,FEMENINO,75+,7,2,MEDIO
PIURA,PAITA,FEMENINO,75+,8,2,MEDIO
PIURA,PAITA,MASCULINO,30-44,4,1,BAJO
PIURA,PAITA,MASCULINO,30-44,5,4,ALTO
PIURA,PAITA,MASCULINO,30-44,6,4,ALTO
PIURA,PAITA,MASCULINO,30-44,7,1,BAJO
PIURA,PAITA,MASCULINO,30-44,8,2,MEDIO
PIURA,PAITA,MASCULINO,45-59,4,1,BAJO
PIURA,PAITA,MASCULINO,45-59,5,15,ALTO
PIURA,PAITA,MASCULINO,45-59,6,15,ALTO
PIURA,PAITA,MASCULINO,45-59,7,4,ALTO
PIURA,PAITA,MASCULINO,45-59,8,3,MEDIO
PIURA,PAITA,MASCULINO,60-74,4,4,ALTO
PIURA,PAITA,MASCULINO,60-74,5,25,ALTO
PIURA,PAITA,MASCULINO,60-74,6,24,ALTO
PIURA,PAITA,MASCULINO,60-74,7,2,MEDIO
PIURA,PAITA,MASCULINO,60-74,8,3,MEDIO
PIURA,PAITA,MASCULINO,75+,5,14,ALTO
PIURA,PAITA,MASCULINO,75+,6,23,ALTO
PIURA,PAITA,MASCULINO,75+,7,3,MEDIO
PIURA,PAITA,MASCULINO,75+,8,1,BAJO
PIURA,PIURA,FEMENINO,0-17,5,1,BAJO
PIURA,PIURA,FEMENINO,18-29,4,1,BAJO
PIURA,PIURA,FEMENINO,18-29,6,1,BAJO
PIURA,PIURA,FEMENINO,30-44,4,2,MEDIO
PIURA,PIURA,FEMENINO,30-44,5,4,ALTO
PIURA,PIURA,FEMENINO,30-44,6,4,ALTO
PIURA,PIURA,FEMENINO,30-44,7,2,MEDIO
PIURA,PIURA,FEMENINO,30-44,8,1,BAJO
PIURA,PIURA,FEMENINO,45-59,4,8,ALTO
PIURA,PIURA,FEMENINO,45-59,5,14,ALTO
PIURA,PIURA,FEMENINO,45-59,6,18,ALTO
PIURA,PIURA,FEMENINO,45-59,7,6,ALTO
PIURA,PIURA,FEMENINO,60-74,4,15,ALTO
PIURA,PIURA,FEMENINO,60-74,5,37,ALTO
PIURA,PIURA,FEMENINO,60-74,6,41,ALTO
PIURA,PIURA,FEMENINO,60-74,7,6,ALTO
PIURA,PIURA,FEMENINO,60-74,8,5,ALTO
PIURA,PIURA,FEMENINO,75+,4,14,ALTO
PIURA,PIURA,FEMENINO,75+,5,18,ALTO
PIURA,PIURA,FEMENINO,75+,6,27,ALTO
PIURA,PIURA,FEMENINO,75+,7,10,ALTO
PIURA,PIURA,FEMENINO,75+,8,2,MEDIO
PIURA,PIURA,MASCULINO,0-17,4,1,BAJO
PIURA,PIURA,MASCULINO,0-17,5,1,BAJO
PIURA,PIURA,MASCULINO,0-17,6,3,MEDIO
PIURA,PIURA,MASCULINO,0-17,7,1,BAJO
PIURA,PIURA,MASCULINO,18-29,5,1,BAJO
PIURA,PIURA,MASCULINO,18-29,7,1,BAJO
PIURA,PIURA,MASCULINO,18-29,8,2,MEDIO
PIURA,PIURA,MASCULINO,30-44,4,13,ALTO
PIURA,PIURA,MASCULINO,30-44,5,12,ALTO
PIURA,PIURA,MASCULINO,30-44,6,6,ALTO
PIURA,PIURA,MASCULINO,30-44,7,4,ALTO
PIURA,PIURA,MASCULINO,30-44,8,2,MEDIO
PIURA,PIURA,MASCULINO,45-59,4,23,ALTO
PIURA,PIURA,MASCULINO,45-59,5,38,ALTO
PIURA,PIURA,MASCULINO,45-59,6,48,ALTO
PIURA,PIURA,MASCULINO,45-59,7,11,ALTO
PIURA,PIURA,MASCULINO,45-59,8,3,MEDIO
PIURA,PIURA,MASCULINO,60-74,3,1,BAJO
PIURA,PIURA,MASCULINO,60-74,4,34,ALTO
PIURA,PIURA,MASCULINO,60-74,5,67,ALTO
PIURA,PIURA,MASCULINO,60-74,6,71,ALTO
PIURA,PIURA,MASCULINO,60-74,7,20,ALTO
PIURA,PIURA,MASCULINO,60-74,8,15,ALTO
PIURA,PIURA,MASCULINO,75+,4,30,ALTO
PIURA,PIURA,MASCULINO,75+,5,41,ALTO
PIURA,PIURA,MASCULINO,75+,6,43,ALTO
PIURA,PIURA,MASCULINO,75+,7,14,ALTO
PIURA,PIURA,MASCULINO,75+,8,6,ALTO
PIURA,SECHURA,FEMENINO,18-29,6,1,BAJO
PIURA,SECHURA,FEMENINO,30-44,5,1,BAJO
PIURA,SECHURA,FEMENINO,30-44,7,1,BAJO
PIURA,SECHURA,FEMENINO,45-59,5,2,MEDIO
PIURA,SECHURA,FEMENINO,45-59,6,2,MEDIO
PIURA,SECHURA,FEMENINO,60-74,6,1,BAJO
PIURA,SECHURA,FEMENINO,60-74,7,1,BAJO
PIURA,SECHURA,FEMENINO,60-74,8,2,MEDIO
PIURA,SECHURA,FEMENINO,75+,5,1,BAJO
PIURA,SECHURA,FEMENINO,75+,6,1,BAJO
PIURA,SECHURA,MASCULINO,18-29,6,1,BAJO
PIURA,SECHURA,MASCULINO,30-44,5,1,BAJO
PIURA,SECHURA,MASCULINO,30-44,6,2,MEDIO
PIURA,SECHURA,MASCULINO,45-59,5,5,ALTO
PIURA,SECHURA,MASCULINO,45-59,6,3,MEDIO
PIURA,SECHURA,MASCULINO,45-59,7,2,MEDIO
PIURA,SECHURA,MASCULINO,45-59,8,2,MEDIO
PIURA,SECHURA,MASCULINO,60-74,5,6,ALTO
PIURA,SECHURA,MASCULINO,60-74,6,9,ALTO
PIURA,SECHURA,MASCULINO,60-74,8,4,ALTO
PIURA,SECHURA,MASCULINO,75+,4,1,BAJO
PIURA,SECHURA,MASCULINO,75+,5,1,BAJO
PIURA,SECHURA,MASCULINO,75+,8,2,MEDIO
PIURA,SULLANA,FEMENINO,0-17,5,2,MEDIO
PIURA,SULLANA,FEMENINO,0-17,6,1,BAJO
PIURA,SULLANA,FEMENINO,18-29,5,1,BAJO
PIURA,SULLANA,FEMENINO,18-29,6,1,BAJO
PIURA,SULLANA,FEMENINO,18-29,8,1,BAJO
PIURA,SULLANA,FEMENINO,30-44,4,2,MEDIO
PIURA,SULLANA,FEMENINO,30-44,5,3,MEDIO
PIURA,SULLANA,FEMENINO,30-44,6,3,MEDIO
PIURA,SULLANA,FEMENINO,30-44,7,2,MEDIO
PIURA,SULLANA,FEMENINO,45-59,5,13,ALTO
PIURA,SULLANA,FEMENINO,45-59,6,9,ALTO
PIURA,SULLANA,FEMENINO,45-59,7,3,MEDIO
PIURA,SULLANA,FEMENINO,45-59,8,1,BAJO
PIURA,SULLANA,FEMENINO,60-74,4,2,MEDIO
PIURA,SULLANA,FEMENINO,60-74,5,24,ALTO
PIURA,SULLANA,FEMENINO,60-74,6,12,ALTO
PIURA,SULLANA,FEMENINO,60-74,7,4,ALTO
PIURA,SULLANA,FEMENINO,60-74,8,3,MEDIO
PIURA,SULLANA,FEMENINO,75+,4,3,MEDIO
PIURA,SULLANA,FEMENINO,75+,5,18,ALTO
PIURA,SULLANA,FEMENINO,75+,6,17,ALTO
PIURA,SULLANA,FEMENINO,75+,7,6,ALTO
PIURA,SULLANA,FEMENINO,75+,8,3,MEDIO
PIURA,SULLANA,MASCULINO,0-17,6,1,BAJO
PIURA,SULLANA,MASCULINO,30-44,4,1,BAJO
PIURA,SULLANA,MASCULINO,30-44,5,5,ALTO
PIURA,SULLANA,MASCULINO,45-59,4,4,ALTO
PIURA,SULLANA,MASCULINO,45-59,5,22,ALTO
PIURA,SULLANA,MASCULINO,45-59,6,17,ALTO
PIURA,SULLANA,MASCULINO,45-59,7,6,ALTO
PIURA,SULLANA,MASCULINO,45-59,8,2,MEDIO
PIURA,SULLANA,MASCULINO,60-74,4,7,ALTO
PIURA,SULLANA,MASCULINO,60-74,5,35,ALTO
PIURA,SULLANA,MASCULINO,60-74,6,33,ALTO
PIURA,SULLANA,MASCULINO,60-74,7,8,ALTO
PIURA,SULLANA,MASCULINO,60-74,8,3,MEDIO
PIURA,SULLANA,MASCULINO,75+,3,1,BAJO
PIURA,SULLANA,MASCULINO,75+,4,1,BAJO
PIURA,SULLANA,MASCULINO,75+,5,28,ALTO
PIURA,SULLANA,MASCULINO,75+,6,30,ALTO
PIURA,SULLANA,MASCULINO,75+,7,13,ALTO
PIURA,SULLANA,MASCULINO,75+,8,7,ALTO
PIURA,TALARA,FEMENINO,30-44,6,1,BAJO
PIURA,TALARA,FEMENINO,30-44,7,1,BAJO
PIURA,TALARA,FEMENINO,45-59,5,5,ALTO
PIURA,TALARA,FEMENINO,45-59,6,4,ALTO
PIURA,TALARA,FEMENINO,45-59,7,1,BAJO
PIURA,TALARA,FEMENINO,60-74,4,1,BAJO
PIURA,TALARA,FEMENINO,60-74,5,3,MEDIO
PIURA,TALARA,FEMENINO,60-74,6,8,ALTO
PIURA,TALARA,FEMENINO,60-74,7,1,BAJO
PIURA,TALARA,FEMENINO,60-74,8,2,MEDIO
PIURA,TALARA,FEMENINO,75+,4,1,BAJO
PIURA,TALARA,FEMENINO,75+,5,3,MEDIO
PIURA,TALARA,FEMENINO,75+,6,5,ALTO
PIURA,TALARA,FEMENINO,75+,7,1,BAJO
PIURA,TALARA,MASCULINO,30-44,4,1,BAJO
PIURA,TALARA,MASCULINO,30-44,5,1,BAJO
PIURA,TALARA,MASCULINO,30-44,6,1,BAJO
PIURA,TALARA,MASCULINO,45-59,4,2,MEDIO
PIURA,TALARA,MASCULINO,45-59,5,5,ALTO
PIURA,TALARA,MASCULINO,45-59,6,16,ALTO
PIURA,TALARA,MASCULINO,45-59,8,2,MEDIO
PIURA,TALARA,MASCULINO,60-74,5,4,ALTO
PIURA,TALARA,MASCULINO,60-74,6,15,ALTO
PIURA,TALARA,MASCULINO,60-74,7,4,ALTO
PIURA,TALARA,MASCULINO,60-74,8,1,BAJO
PIURA,TALARA,MASCULINO,75+,5,4,ALTO
PIURA,TALARA,MASCULINO,75+,6,11,ALTO
PIURA,TALARA,MASCULINO,75+,7,1,BAJO
PIURA,TALARA,MASCULINO,75+,8,2,MEDIO
PUNO,AZANGARO,FEMENINO,30-44,7,1,BAJO
PUNO,AZANGARO,FEMENINO,30-44,8,1,BAJO
PUNO,AZANGARO,FEMENINO,60-74,7,1,BAJO
PUNO,AZANGARO,FEMENINO,60-74,8,1,BAJO
PUNO,AZANGARO,MASCULINO,30-44,7,1,BAJO
PUNO,AZANGARO,MASCULINO,60-74,7,1,BAJO
PUNO,AZANGARO,MASCULINO,60-74,8,1,BAJO
PUNO,AZANGARO,MASCULINO,75+,8,1,BAJO
PUNO,CARABAYA,MASCULINO,45-59,8,2,MEDIO
PUNO,CARABAYA,MASCULINO,60-74,6,1,BAJO
PUNO,CHUCUITO,MASCULINO,75+,5,1,BAJO
PUNO,EL COLLAO,FEMENINO,45-59,7,1,BAJO
PUNO,EL COLLAO,FEMENINO,75+,7,1,BAJO
PUNO,EL COLLAO,MASCULINO,45-59,6,1,BAJO
PUNO,EL COLLAO,MASCULINO,45-59,8,2,MEDIO
PUNO,EL COLLAO,MASCULINO,60-74,7,2,MEDIO
PUNO,EL COLLAO,MASCULINO,75+,8,2,MEDIO
PUNO,HUANCANE,FEMENINO,45-59,6,1,BAJO
PUNO,HUANCANE,FEMENINO,45-59,8,1,BAJO
PUNO,HUANCANE,FEMENINO,60-74,6,1,BAJO
PUNO,HUANCANE,FEMENINO,60-74,7,1,BAJO
PUNO,HUANCANE,FEMENINO,60-74,8,1,BAJO
PUNO,HUANCANE,FEMENINO,75+,7,1,BAJO
PUNO,HUANCANE,FEMENINO,75+,8,1,BAJO
PUNO,HUANCANE,MASCULINO,30-44,5,1,BAJO
PUNO,HUANCANE,MASCULINO,45-59,8,2,MEDIO
PUNO,HUANCANE,MASCULINO,60-74,5,1,BAJO
PUNO,HUANCANE,MASCULINO,60-74,7,2,MEDIO
PUNO,HUANCANE,MASCULINO,60-74,8,2,MEDIO
PUNO,HUANCANE,MASCULINO,75+,8,2,MEDIO
PUNO,LAMPA,FEMENINO,45-59,7,1,BAJO
PUNO,LAMPA,FEMENINO,45-59,8,1,BAJO
PUNO,LAMPA,FEMENINO,75+,6,3,MEDIO
PUNO,MELGAR,FEMENINO,60-74,7,1,BAJO
PUNO,MELGAR,FEMENINO,60-74,8,1,BAJO
PUNO,MELGAR,MASCULINO,45-59,7,1,BAJO
PUNO,MELGAR,MASCULINO,60-74,8,1,BAJO
PUNO,MOHO,MASCULINO,45-59,7,1,BAJO
PUNO,PUNO,FEMENINO,45-59,8,1,BAJO
PUNO,PUNO,FEMENINO,60-74,5,1,BAJO
PUNO,PUNO,FEMENINO,60-74,6,2,MEDIO
PUNO,PUNO,FEMENINO,60-74,8,4,ALTO
PUNO,PUNO,FEMENINO,75+,8,1,BAJO
PUNO,PUNO,MASCULINO,30-44,8,3,MEDIO
PUNO,PUNO,MASCULINO,45-59,6,2,MEDIO
PUNO,PUNO,MASCULINO,45-59,7,2,MEDIO
PUNO,PUNO,MASCULINO,45-59,8,5,ALTO
PUNO,PUNO,MASCULINO,60-74,6,1,BAJO
PUNO,PUNO,MASCULINO,60-74,7,3,MEDIO
PUNO,PUNO,MASCULINO,60-74,8,11,ALTO
PUNO,PUNO,MASCULINO,75+,7,1,BAJO
PUNO,PUNO,MASCULINO,75+,8,3,MEDIO
PUNO,SAN ANTONIO DE PUTINA,FEMENINO,30-44,7,1,BAJO
PUNO,SAN ANTONIO DE PUTINA,MASCULINO,45-59,6,1,BAJO
PUNO,SAN ROMAN,FEMENINO,0-17,7,1,BAJO
PUNO,SAN ROMAN,FEMENINO,18-29,6,1,BAJO
PUNO,SAN ROMAN,FEMENINO,18-29,7,2,MEDIO
PUNO,SAN ROMAN,FEMENINO,30-44,6,1,BAJO
PUNO,SAN ROMAN,FEMENINO,30-44,8,1,BAJO
PUNO,SAN ROMAN,FEMENINO,45-59,6,1,BAJO
PUNO,SAN ROMAN,FEMENINO,45-59,7,2,MEDIO
